uuid,x,y
uuid:f36c03bf-2c70-42c3-8b6e-645a759d4ea1,-7.4853253,3.9333937
uuid:a391c469-e74e-4cb2-a329-ce8fbf79e339,5.4482927,-2.1920505
uuid:f24b1dec-2a57-4d18-b627-770ca6d26f38,4.300379,0.94493234
uuid:e94b1b36-7031-4f44-a906-2f415a647e96,-1.2715572,6.7783437
uuid:99d1a60b-d9d8-46e1-8394-e89bd08ff8d2,4.959403,-0.6285321
uuid:42e0fed8-515d-4a0d-a3ca-71f1f96c4491,2.5669546,-0.9710676
uuid:dd962be2-d5d1-4666-8e30-0fe04ecca0e6,-0.9031813,-1.0718845
uuid:5aeb5ec3-aae2-4cbd-b9ea-17d88742cf0d,3.9020429,-0.44255385
uuid:a4dc7748-b76b-4a35-8a5c-cc9162b0ee1e,7.1899014,2.928001
uuid:bee4683f-e02c-4c38-be64-e1c8bf8abb1a,-7.754693,4.558356
uuid:39c2ecf7-e7e9-4b6e-abe5-dadcd2031766,6.7348413,1.4606711
uuid:94b13408-0918-4140-8c7b-2dba6b2420c5,-2.7365184,-0.7298514
uuid:677a0f04-f402-424a-bf09-8af78e2efc4d,6.7060404,-1.3900498
uuid:c2106942-be4b-4e47-b2e4-358dba15dd38,3.7195477,4.087283
uuid:721a3b04-0170-485b-b562-bdd1963065ca,3.719532,4.0872793
uuid:11c08a3a-ba2b-4313-8c75-3a26235a486e,-1.513565,8.286791
uuid:ced3e52f-5912-437c-b47b-d93828fea4cc,6.7866554,1.202689
uuid:0b124f1a-9821-472c-9496-a94bfb1f2b22,7.113858,1.1724039
uuid:d0842b34-d6a5-41e5-a29b-4e2feabbfc4c,-7.203204,4.446726
uuid:7ec271ca-2a51-4b89-b4ef-9e2badeb0493,-1.0734657,3.617002
uuid:7d9c6c44-734d-4ffd-80d8-38997ff4d747,1.6069906,1.7325369
uuid:1dcf6c6b-67c4-4f80-bec9-eeba9c26b939,-2.4212792,-0.4508245
uuid:e12ddb8d-ab56-411a-bbab-dbc942fe8b60,-4.175184,2.0115952
uuid:e860a675-43fa-44c0-821c-4a5b7316f86e,3.9759037,3.622696
uuid:a2ca3548-550a-482e-a33e-06d4b0ccdd24,-1.8947452,5.3545704
uuid:b50e0abb-f5d9-42af-88a2-6ddf31c8419a,2.5166996,2.5932453
uuid:66fd52ee-ce26-4059-86f7-1c8f26fe8ff8,6.777286,1.7208084
uuid:99a5bf9b-427c-47fc-ac55-7c197781d951,1.2882053,-1.5641875
uuid:0e868558-3c19-48ce-b5e1-9cf334bffd9a,1.594221,-3.8815413
uuid:8aa8ef49-6eb5-43cb-bcff-0a51d52ce4cb,1.3651687,5.5497375
uuid:aca8b3b6-ff57-4dcb-9343-100a59b79af8,-4.992054,-1.7645197
uuid:df78c330-d40c-491e-a4e9-5b4ac8278e11,3.5659115,-4.947953
uuid:4ceb942f-00e8-4b88-8719-e98dd8852d18,5.306436,-2.1192307
uuid:7882d4bd-2ab1-423e-9557-5c792125684b,-2.3198564,5.446324
uuid:3f7c7b32-06f3-49ba-8a3a-61a47ed0a980,-0.5573513,2.6277995
uuid:893d1673-279e-4aa0-ab1c-efee64d4d03e,-2.3217692,3.6988058
uuid:0ffde526-e960-491b-9c43-b2141a57a61f,-2.2788272,-2.3193264
uuid:449e1d87-7505-4c50-af69-3872a6f7d535,-2.3118122,-2.4771967
uuid:df722234-23b1-4526-b06a-8c5fe35230fb,-6.6309094,3.9788601
uuid:80aba35e-cd61-4b74-9271-4d6edfcf500b,2.1751342,-0.64161634
uuid:a6bdfb45-8045-481e-9022-64ada5b0c8e8,-3.595077,-2.8375533
uuid:2356d539-3500-4bb9-bfec-a2bc8d089b59,0.7834744,-5.6099286
uuid:e70312db-185a-4e96-9a79-08866329650e,3.5239127,-4.633514
uuid:ec04be75-ec7b-40a1-91ea-311fe1f5904f,0.04279632,2.8900747
uuid:39145a51-29da-4340-8d33-239bfabd4d14,-2.4950106,-4.0808983
uuid:673c2d7a-46de-45f8-b253-7dfbe0b699f2,-2.6109111,-1.0746121
uuid:d886bbac-819d-485a-a66f-cb799cbe82ae,3.2860532,3.749071
uuid:d6ad6711-e600-40dd-b399-9f81f0b67d6f,-2.1309037,-2.0484936
uuid:7a7f35b2-d3e5-4a04-b4cb-4b0bbe74c59e,4.7698193,-0.039429713
uuid:055d342a-9ca7-4093-b485-913729b21dbc,0.029687075,-0.94360787
uuid:cb5be212-b797-41ab-8688-07e14298d6ca,-3.2919958,-1.791772
uuid:990a17cd-61dc-4bba-9772-696ccc8fc002,-7.4783144,4.1443114
uuid:9604b462-d051-453d-bd11-e81cfb5574fe,0.018494843,-0.31960565
uuid:aef3c8fc-677a-4ecd-8850-d9d76937ba6f,-6.6072617,1.9219538
uuid:f641e091-c0b3-4506-ad45-b65eb755aea3,2.2280085,2.5627751
uuid:a14060ae-3cb4-4df3-9be7-a83e379d569b,-8.083816,4.696122
uuid:5a29c016-eafa-43d4-8fa7-fc7f4a7cc77b,4.628422,-0.98131746
uuid:52df42ac-3c0d-4dc0-9f93-a5675812c542,2.1594198,8.1657505
uuid:dd4cbcc5-f99e-4986-9f82-ab15c621ddc5,-0.20573094,0.8126902
uuid:f103a936-5892-4ada-9a48-e1af68e332eb,4.693248,0.6081226
uuid:359825f9-ed16-43f4-a998-d2028a6c3204,-5.204336,-0.9656919
uuid:bd426086-5ccb-4e3e-9472-b6f4af6a9956,-2.2566516,-0.38098806
uuid:6ef2a7a1-dcd3-4335-8e0f-cf8ebf4b9759,2.9181366,-4.0712957
uuid:344aa257-7a0e-41e6-90e3-c32a642d70ee,-5.137523,5.9148245
uuid:84c1a3a6-b9cf-4dcd-af8b-080f76a3790d,-6.12064,2.4130845
uuid:b37a5629-fc5a-47b3-b4c5-60ee48564503,-2.0499165,7.359195
uuid:7d26f92a-0a4a-4c51-b670-9a6040a41cb2,-3.7754686,3.431385
uuid:40aa3973-6283-441b-a301-ab3b8caafe8a,-7.3837852,5.2805753
uuid:8dd20483-cfbe-44ce-a261-039927e13ab1,-7.4492908,4.309626
uuid:95973f41-e5e6-499e-bdaf-71bf2aba13d7,1.1923205,2.719956
uuid:02b0c90d-acb8-4aab-a27b-767b9a0e132f,0.03356567,8.766388
uuid:6c2fdd88-7515-4ce0-bdc1-4a965c3dbaef,2.3331232,-4.6072984
uuid:457a424f-01d2-4106-ab4b-d41be7f9a5c2,-3.560175,-1.4561018
uuid:40ddf8f9-8962-4fef-86f5-0cecc4542956,5.0875673,-0.44645467
uuid:3951b6a2-db0c-4e69-8da8-9fa28bc28237,-2.88843,2.8162055
uuid:b9d45c90-4ed3-478c-8c98-abcde3d687ab,0.03573607,2.7501318
uuid:419b0dbd-4fac-4b0b-8c11-64bda5227bf7,-2.6850982,4.055083
uuid:b5fff2fb-10d0-4aa6-b0b5-e0d6e6566040,2.0560083,4.4820046
uuid:420eac07-38ae-45d5-9dae-0c4b0df19bc3,1.7276375,8.09959
uuid:62b081a4-f3c6-42d2-b3be-ab82563778db,1.1988245,0.014288306
uuid:8cf81c2f-6ccb-4136-a6bc-51dfc8ffcab8,-5.5756865,2.3412082
uuid:ea8e9cdf-53ea-445d-9d38-4843a034ac74,-2.6516688,7.17788
uuid:19a8aed4-618e-4ff8-823b-f5080a4b93db,2.5297751,-4.600418
uuid:23722cb7-2235-44dc-878b-f0aadf892186,4.9009547,6.1745777
uuid:e22ea325-c530-4eca-b020-59de751712b4,8.510727,-0.9899259
uuid:cb1fc746-05cc-4862-b64d-6d6ac828027a,2.3455036,5.1249256
uuid:f5bcf7df-58ff-4a7c-ba9e-e952252e7094,-5.6533394,6.109067
uuid:aacc8663-25c7-4081-aae7-590bab4e758d,2.625653,6.242868
uuid:b9f656be-cb3d-463e-8068-e2b16db63887,0.96691805,6.1155868
uuid:076a71c4-d2ec-4a9d-bbc1-0cdf0dea05e2,-7.473361,6.3094754
uuid:1a2d8f88-f5d2-4985-9f5e-166f30b1e6bb,4.626841,6.0695844
uuid:05d4a84b-91f8-49e4-9fad-2212210c9424,-2.7455912,6.1506734
uuid:a3fcd522-85e2-43a8-9e7f-67c8426cf512,-2.96694,-1.063702
uuid:12f6595d-b597-405c-8301-611b814407f0,1.0523008,8.320817
uuid:22f3d4c6-7e86-4aa4-8df2-1b1976567106,8.03408,1.5814615
uuid:8c70d271-6ee6-47f9-bbc2-5693dbc35d0a,7.365408,-1.2563009
uuid:82fdc827-fb67-4559-975d-f968ed8d310c,0.29385427,7.423641
uuid:fd926e4c-c31b-4f24-884e-2303f6f4bcea,3.7247727,-3.9671288
uuid:8304c8af-df26-4372-94fb-80b34a58a7ee,-3.0479047,6.1031938
uuid:567e953c-388c-4d24-84fb-5f72613bed2a,4.3797784,0.86635727
uuid:701349f5-7034-4a19-b452-7ad7868a5068,1.1050289,6.791365
uuid:4a5d7c2b-72e2-4643-a903-c55ef8bc1d4f,-6.9495115,5.9807553
uuid:a2d82f5b-e4b2-4c9a-ac61-8c89ebdbb82e,5.012783,0.0073779337
uuid:1358b70c-ed09-48c7-b9d2-35b519c9ec4c,6.8276663,-0.30565482
uuid:67818999-dfa7-4b04-8087-e5bba26c24e5,-0.9676385,6.3092313
uuid:ed946a8d-29d1-46bd-8f3e-49fc2592ccd5,-2.6732035,6.269897
uuid:6ebb5fac-8c7a-45df-8e82-dbd3236c27e2,2.930591,6.619448
uuid:c9b81ee1-ea8f-4792-bee0-5945e7bd4749,2.0600164,7.9853225
uuid:2ee10934-ea69-4241-a0c3-5158ba6b8826,3.678142,6.8392587
uuid:7a64a9f7-2fef-46b1-9e48-5e0b0d736056,6.5965047,1.3287481
uuid:bd694c7f-0aaa-44f3-ae68-27b25bc9978c,-8.125818,5.238577
uuid:b54fa2b9-ea6d-485c-a631-3fe58ffdcca6,1.9346845,7.116485
uuid:7df0fde3-0ed2-4c44-a647-796545e6476f,1.6546928,7.0169363
uuid:71e81d20-0460-4313-8bbf-69faab43bf65,-2.2951632,-1.2944195
uuid:28901264-af66-454c-b2aa-b6e7491856f6,2.8007812,7.0001426
uuid:f59ac1e9-2cff-4401-88c5-9d003bfbf929,1.5280441,5.2111597
uuid:38fee364-a0fc-4f81-a7d9-b17d977be01a,1.2900774,7.1630883
uuid:2144a081-df1a-4fca-b515-a6155a9e75ff,1.4278171,-3.97726
uuid:7bf3f73a-635c-46da-96b0-dfc155aa3c65,-6.994786,6.200907
uuid:608f6ee7-81f5-4edc-844e-ca66d82ea067,-4.302765,5.096708
uuid:8b01d891-c233-4d65-b02d-86a460157377,1.4514923,7.7516074
uuid:dae501b9-0f81-4415-b9b2-e3ca62c48f29,-3.6960433,6.273833
uuid:d317c250-b0d3-4c61-98d4-695653daa1c0,7.4613886,0.8463063
uuid:9f51ba9b-81e7-4d43-b305-249fa12405f9,4.2907476,6.638426
uuid:bf1b4f72-ce54-4f1e-b097-b269add01738,-1.0451709,-2.7422297
uuid:919bcdff-c940-4c25-bb74-f7a5c2f153c5,1.4513963,7.751414
uuid:c2188286-88b3-46bf-b0bf-348c105ebb31,-4.493151,5.5708833
uuid:65ab522b-4e99-4614-9514-6bf35ef48e0f,2.0018528,7.8276267
uuid:f1a2969e-29eb-463f-9b86-9eb87531fa96,-1.6012044,4.6989017
uuid:aaf9d4e4-062b-4605-9025-14cf20c409ed,1.8348465,7.591809
uuid:ae7c471c-8093-4f7a-893f-6fd822b2eb02,2.3032825,4.8110847
uuid:85b601cc-8454-4686-afcb-2344ec752ac1,5.8684607,-0.9084392
uuid:8e6825d9-55f6-4e0b-ad9f-cddb333b1d6a,-2.836435,4.0090003
uuid:6ee2e064-23e8-453b-b62b-048b13986364,4.333464,7.004408
uuid:06ef9f86-b90b-4af3-baf1-8c4d85b46f49,3.3652313,-4.780049
uuid:7be1f2df-3f9f-4e5f-9422-01dacf604f27,-3.6669004,4.5397296
uuid:0dd6bf51-c2ba-4393-9bb3-6e2659d12f84,0.82459164,-3.6079514
uuid:0c0bb52c-bc4e-4412-aa0c-7a256383ca89,0.41614518,0.60912234
uuid:fbf5e6bd-d054-4e68-b2ad-c029d4c3ca9c,4.1404805,-0.25170928
uuid:3eabf0c7-f587-4ccc-a094-49106cf69908,1.4891704,6.948939
uuid:cfd81ca7-e44c-4d0d-8680-a9150f9d1162,-3.188717,-1.7196854
uuid:4e4012d9-0cb0-41fb-847c-b273be008eb2,1.8007852,7.506001
uuid:ac64b9cc-d298-4ff9-afad-29de2c05e689,-0.3910633,8.144377
uuid:5c196a72-ab86-4c4f-b0a9-0c3a4facecff,7.7141004,2.163023
uuid:3f3c611c-6fdf-4490-9a32-10a9fc02bbb9,-3.0847478,-0.45639336
uuid:6dcf763e-a5c7-4dc6-a925-515405825eb9,3.333648,-1.1361284
uuid:92d42422-7040-4b60-8f8b-e98e43e9c1bd,0.20968524,8.724839
uuid:6befe36c-7ce9-460c-aa29-abf09d25e8ae,1.6237624,7.8926535
uuid:f065fa9d-5c5d-44a5-8002-3fd89ed3b212,-0.81701076,-3.7828505
uuid:970c8f69-05aa-4b7c-919a-7695449bdd34,-5.115266,5.858725
uuid:56422b76-3927-4f4f-9aa3-492286edbd7a,-5.044123,5.2177196
uuid:0cc2cf89-cc96-4cd9-9d0c-89e5a1334faf,6.7881074,1.6728247
uuid:c7dbb6c9-3183-4b34-b786-c3b2dafc51c6,4.19151,-3.317575
uuid:4ebbd246-1a47-44b6-817e-afc8e9437145,-1.3107272,4.858525
uuid:f12192fd-0a8d-4ffd-8d82-ee0ca749edf9,-1.5956984,4.878224
uuid:9eba1543-6f55-4708-9d68-09446a95d6d4,1.4021556,-0.6670509
uuid:097b7eb7-b7f7-442b-8c5d-151f6bf4ad20,-2.0911777,0.176446
uuid:308a8009-a8ea-429f-af63-238b7a568952,3.7061167,4.4753413
uuid:3eb5a5bb-6fdf-42f5-a284-cb1892918819,-4.9084473,5.8175974
uuid:f15561f5-560a-49fd-96e9-8e7f88578343,-6.926308,4.596251
uuid:4810eb93-dad4-4581-8b0b-a78b618e6084,-3.8644743,5.272457
uuid:1af5d215-76da-4f98-99f8-b727bda96e66,-0.79423463,-0.6840131
uuid:f79e294e-ee0c-42fc-a72b-bbd4cbcb2169,0.20037428,8.423985
uuid:7abbf187-b0ff-49b7-a453-835970c1c659,2.6597903,7.8629823
uuid:1254d20e-2de1-406f-8699-10762a2b9902,-3.2712502,6.5646577
uuid:e6e0e4b9-746c-4641-83a3-4517d1516cfb,1.8379027,7.8465414
uuid:3c4d9a47-d482-4331-8bf5-6803c621f192,-6.7811313,4.5465674
uuid:961ce9f2-a64e-4351-a1e3-1846ae3e6c33,3.3174539,7.452577
uuid:2208e2d9-4917-40d6-bd02-4bf3f164645d,7.356944,-1.1613523
uuid:04b242a0-4563-41b4-b006-a6e5e4547648,3.6073344,6.9562345
uuid:a1b443c7-8b37-4263-ae96-d38bc8b8f397,-5.0099263,2.2931676
uuid:c1816da8-c82e-47bc-bde2-4f35b9a3e775,-4.704297,2.9669743
uuid:633c9d94-8e48-4ec3-8169-a8f8a78a8fb1,1.652371,6.941089
uuid:5c2a8ed8-0978-42df-b121-cf041a765868,5.8620605,-1.9365034
uuid:495732be-4f86-4eec-a458-69783716b947,-1.3828024,4.8196397
uuid:9b1d0211-6180-418b-a341-a65c3f0d7e7b,-3.5061882,2.2369525
uuid:b573fea5-9cb4-43f0-9605-c4b5dd599742,-4.168703,5.6296325
uuid:b8c705c7-693e-4f39-9368-84294140d100,-4.1442094,5.797313
uuid:12927a33-890a-471c-892b-8a6bf431bb87,-4.1849256,6.222689
uuid:ec2f84b6-8411-4d8d-96c0-cd9e10df960b,2.3834643,7.873217
uuid:e28efed0-7695-44d7-8b20-187d339936ac,-3.7110102,6.2746205
uuid:13017651-760a-4bbf-9eb5-4963f37905d5,5.7986107,-1.8555611
uuid:f6fc63ad-4b33-477a-ba34-02dc9681ed26,-4.6611195,4.9546094
uuid:30540663-2539-4291-8184-f09a39f076b4,-7.224963,5.4741526
uuid:e7d5f3b6-324e-42ae-af94-7be1b5a0a83f,4.9915915,-0.048858512
uuid:faba2dbb-0863-41ad-b389-9ac5f3beaa08,-0.07960138,8.956937
uuid:d10ee0cc-eef4-4809-8a72-152d313678e0,3.733382,-0.8570443
uuid:06dc4b91-6976-43d1-babf-0175daf85f4a,-5.063247,5.7496653
uuid:481fa36a-b688-4ec9-a41d-8760611999ae,-5.7705145,1.7876598
uuid:012d274a-116b-49da-b934-1a3926c27d51,-4.4899144,6.462879
uuid:07545085-c946-47f1-a79d-8318451465f5,-2.3750982,-3.7856429
uuid:fd1a2aea-84d0-42cc-8043-23a182748f8c,-5.619317,1.6448708
uuid:1af9d2d9-0684-4df9-9368-b34af7cb7d97,-8.524542,4.548526
uuid:d696daea-d240-437f-a4d7-f9c7c77b439e,2.944926,8.445564
uuid:8e755913-849a-4e1f-9fcf-fece09f95d2f,7.155595,2.8101983
uuid:9d548b6f-b69d-44a0-8d45-0979dfe9249b,2.5379715,8.216626
uuid:a26feef6-8ade-4eaa-8696-fdef7e38e6f3,-5.1428533,5.5677357
uuid:43a7dfdd-94d3-41e7-8be6-7ae54d8e5175,-7.464708,4.2665977
uuid:ae1143bd-a187-42e5-b0d5-e21ce163a749,-5.8218513,6.2992697
uuid:cca64eb3-70b8-4c9f-8376-0ed445d7b3cf,7.6063333,0.577485
uuid:d27d97fd-744f-48ae-9159-dca26942660e,0.9766613,2.8419242
uuid:baab4d3d-7d55-496e-a82d-cfddf75aa01d,-1.3688709,-0.19856171
uuid:5c38b180-95a3-42ed-9162-21214fcf4204,2.4053037,-2.731287
uuid:54600b09-2333-4265-a5cb-37ea42babddf,2.2114635,7.993054
uuid:abf1b5d9-a342-49d2-aa48-591a5e226290,-3.075199,7.167057
uuid:d9eed313-4fbb-4114-b498-342328208f12,-0.7686042,5.233597
uuid:b9e42100-1bad-43de-bd1f-87f47779460a,-1.969094,-0.56470025
uuid:38a0a94b-836d-4a7f-93c1-b26baf3e8603,-7.471393,6.375922
uuid:142b0b34-1a75-402b-aab6-77f807aab5ae,-5.4884605,5.6180935
uuid:4d4d2509-2cce-494c-a8ca-91dc7bd29db5,-5.645014,6.1440816
uuid:fd43d5d7-27f7-4629-bd80-7da848925504,-4.2063355,0.79093254
uuid:a05009a9-96c1-45b6-b2c7-3e71263ea8b9,7.8886433,1.851802
uuid:6d984c0e-c03a-411e-95ad-89f2c2994d9b,3.464346,5.447843
uuid:85d84362-7266-4d59-9387-5c729f09818e,2.2557251,7.9508204
uuid:71f737b6-1172-4682-a094-10c6332b8727,-4.0856833,6.4677415
uuid:3170eb0c-d8c3-41ed-9d61-3fda6a4bf66d,4.1012454,3.7848217
uuid:ca90fece-0b0d-41c3-b4a2-9fa34246f1bd,-4.159716,5.3129334
uuid:c8123b10-7376-4260-a497-6830943f1829,-7.5627484,4.156138
uuid:b56a43d8-bbf2-4c44-b408-d54fb14fb817,4.466926,6.3797336
uuid:dc5926a6-76f4-409f-a38e-a65793a1779e,1.0213203,-4.171715
uuid:9b9bcd17-c361-479a-afb1-0fa7a9dfe197,-1.734615,6.521855
uuid:b60e1b7d-30f7-4810-9715-5662ceb006ca,-4.273599,5.116241
uuid:0ca3e0f0-9cd9-4ecf-a46f-126848c3dc0c,0.30264178,7.4967475
uuid:ccdf74bf-5033-4b08-9f8e-8ac4a65459b9,-0.43113816,5.540169
uuid:f418aca2-92ca-4be8-8711-b364737a3f0a,-4.583653,5.332439
uuid:9c5eb318-998c-4b72-884e-1d4d8324f3aa,0.6527916,7.47972
uuid:8145032a-9b1c-48c1-bf46-6f9d7405e5ef,-0.42134532,-0.708052
uuid:fcd6522c-9139-48f6-be1b-55b509b588c1,4.193635,-0.7122466
uuid:b00b06de-885f-4d66-94ed-bc97019f0975,5.2940326,-1.9565507
uuid:fa75899b-fb9a-40c7-96fe-1b3c892621f2,3.2652428,-4.8153067
uuid:bbaaf195-27e2-46ec-969c-603d6dd8f8c0,7.8158092,1.0549194
uuid:44d66025-3e51-4d32-81aa-e093f0aca833,-2.1252427,0.98293287
uuid:4e652d2b-6ccb-4dfa-b7c7-38997f56c231,-6.6797466,6.307824
uuid:d2dd6e53-1f69-43d8-8bf3-64724eb7ed56,1.0927483,6.8048024
uuid:4f43e808-6c56-4e60-982f-20e455c283a0,-6.2630653,5.3243585
uuid:0e81bb11-0247-44f1-84a3-9ff7eaaef1c1,-8.86923,4.9039283
uuid:299e935e-64e7-4195-9d9f-6db8a9991e94,4.488516,6.3254924
uuid:6917e164-bfff-4c5c-8d83-6d170590c781,-3.7064798,6.6759334
uuid:4fa33710-4af6-40ba-b3b0-c7fa63f9234c,-1.2565113,7.80432
uuid:310d82d5-2a85-4d7a-82bb-a3ed9ecd288c,1.9989482,4.289494
uuid:5ed13ab7-de95-4696-8de4-e54e3a1ec810,2.32542,6.892138
uuid:ca2a860f-a78e-4517-a829-eb03a7254f45,8.329171,-0.038460184
uuid:c805171a-ea50-497a-ab5b-75c5c392edaf,-8.86904,4.9038177
uuid:c3988f4b-99f8-4936-9504-261b32bb0cd1,7.530427,1.4522175
uuid:8e42bfdc-2b3c-43b3-80f5-e792eb168ad9,8.410141,1.2478234
uuid:26e5fa99-6fd2-425b-937e-c596ba79cc6a,2.470389,-4.7566223
uuid:73451850-4442-409c-9262-20b1a5bd24b7,2.2984796,4.3108473
uuid:12bc9a2c-555f-43ed-be40-3b5483895269,2.3429894,8.105998
uuid:318cb9bf-8e1c-4546-ac20-25815b6887b0,5.9172487,-2.0298426
uuid:6cba5315-36e2-40f3-9e56-817c28adf16f,-4.5701656,5.3019867
uuid:fa1444c0-b957-43a3-9a9e-a0a7664bb6c8,-2.0198607,0.27272063
uuid:e5a732de-38fc-4dd1-a5ed-0183f31ae5dc,0.15752491,-4.4629006
uuid:089a76c3-c612-434c-bba7-4a63a7f8bd42,-4.651572,6.067162
uuid:3272f960-0077-468b-a6b7-fec519d6b125,6.9299183,-0.57192224
uuid:588d6396-eade-43b5-8ae1-6d1444204948,1.354139,7.0765095
uuid:959fc596-0166-47b6-95af-8348516aa145,-4.7032757,5.4723897
uuid:b4c13508-dbcc-4a32-a7b7-9cb22230e0a7,-2.011968,0.22100359
uuid:21486e29-e491-4e0b-b170-a30af9a24f7b,3.0639365,-3.830105
uuid:eda9688d-f635-42d2-b7d0-1487935ce5f8,-4.4035244,5.15332
uuid:96ad2438-e840-4b02-9b88-1f5379523c46,1.2176268,5.984922
uuid:f183c6a7-59f2-4548-9189-e0ba182e0368,6.0001764,-1.84978
uuid:469e154c-5618-4507-9ac9-a3ffcf157e29,-4.5780745,1.2405785
uuid:f9299daa-c771-4a39-916a-26ff5286be76,-4.4839225,5.1041822
uuid:fd32f4fc-6dab-4468-83f2-53abcc12e715,3.3284454,-4.789574
uuid:bd012e90-4b12-404c-a9ff-209fc33a79df,2.1506116,7.371616
uuid:f11d4691-63c7-4e63-b02a-fa8ae5cfd357,4.941842,2.1740744
uuid:8bd18483-c1e1-460b-9f59-0f5e20726679,0.98193514,5.167617
uuid:072f9189-aaf3-474e-a38a-3fc54a006f16,0.84051365,3.6606355
uuid:996c6716-cc77-40bf-9bb6-42720b87a5e8,2.0963147,7.633349
uuid:a1dacafd-03cd-43ce-9fb9-fa29e61baa9c,2.78307,7.473556
uuid:7fdf8586-6679-48fa-8eff-fa246d7ff2c6,2.1906798,7.3452015
uuid:e8c1ba0c-0c2f-4bb8-b94b-b821cb6de203,1.5642463,5.609607
uuid:8009519a-19e5-495a-93ac-2be4f1c969a8,1.0833721,4.8570714
uuid:f00e7416-f330-4d99-90fe-bf54367da78b,7.733642,1.5194209
uuid:ffdf0bb5-5b27-43be-8d89-56dd929fbd7c,-2.68089,-4.339578
uuid:0180f8ae-7f04-4e37-b2e7-c1dadc890468,2.106104,8.077307
uuid:2864e2e5-f7d4-43ec-a616-d740a82ca0e4,1.4495308,6.9700694
uuid:6c1afbc2-a4aa-4429-a4b8-3f08f8fc4b43,-0.16293529,5.0949693
uuid:79bc2d4b-b187-4ddc-adc6-a1c2ba4036c8,-0.34416017,8.16195
uuid:bb4f9c2b-02a1-4caa-b30b-3267dafa0fec,5.2292237,-0.4462008
uuid:17ac5c2f-a69e-41c5-a075-9a31e7bd7f8c,5.140083,0.97048163
uuid:95d42bfb-3d47-4982-afcb-aad1734ea7c0,2.0978768,4.0737906
uuid:7396890c-cab0-4114-8223-64a198193b57,-0.64457077,-1.5775477
uuid:e3c8c0f1-a543-4290-a8d7-0faefe04a576,3.3857903,7.2797184
uuid:62a97ff4-282d-4300-91fc-d3fb66049b56,-1.7345929,-0.4748783
uuid:b600be0d-5d40-4aa7-8d19-a7997808b0ad,-4.9260488,6.0183134
uuid:7a65aad3-be7f-4a26-a403-a3300008d2e2,-4.477327,-2.0778131
uuid:ecc57621-2422-48df-8eeb-a687041819fb,-3.395099,4.929116
uuid:b5665b2a-5eb4-4ffe-ade0-c61709b0fd28,2.4183853,8.161609
uuid:836778ed-46d2-4922-a4b2-c5bca2eb4285,1.9993201,7.729861
uuid:478788c9-c856-4366-a9f3-6d1d81dec075,3.0511854,-4.0448356
uuid:ea79f276-53e0-44d5-adcb-ef7a2c7f8824,-0.53089094,6.7947116
uuid:3f50947a-d166-43f0-a057-10a96f3f4241,-3.6507874,-2.3037982
uuid:ae96c914-17f3-43bd-9203-44b532db51eb,0.23094049,8.373185
uuid:6099061a-4ca7-469b-b9c0-86d7bc0f52e3,-4.3685617,1.860238
uuid:4af17aec-3014-4cd8-90af-d57f09c39712,4.285735,-2.1074018
uuid:ad70c585-7c33-459c-8d4f-0626e95eb529,-5.1931534,-0.12073539
uuid:f1cd6c30-0dbb-4dc6-98ca-17d0a68f2b4c,1.0030308,2.7486854
uuid:c796ad94-aa00-4505-bae0-bc4a163ae94a,3.975551,-1.3449749
uuid:337ccf42-b8d8-4839-85d8-64d04c57aaa0,-3.2762282,-1.7239872
uuid:e5bfe317-8bcc-416a-bfc0-dc674df77c84,-5.0121455,5.8772864
uuid:8732e1fb-e586-4c8d-b743-bf2db4410a00,-2.7290413,5.315549
uuid:3aa750b1-5a3c-4350-92d3-0555ed1c97c4,-3.3245242,0.061571505
uuid:34ffb7d9-91a6-412e-aa14-07e23c389666,4.759318,0.39334202
uuid:8c1a7292-d625-46ab-8562-d220e06eb22a,4.393288,6.391669
uuid:ada287f5-624a-42cf-99f3-a5b6f8ed95ae,-2.0714226,6.4500985
uuid:44cdb5ee-6efc-4ac0-8964-92ba5daff6de,-2.2929704,6.4810023
uuid:ab5d5b57-daed-4f7f-96fa-f0f9bb2fd83e,-5.4410887,-1.1627996
uuid:adda67de-f31e-4380-91c3-67a3a29e0b95,3.949506,-4.6523795
uuid:edb0e37c-12f9-4ae4-95c4-577fc875876c,0.7136574,3.3002305
uuid:e5b5b29f-1d43-49cd-9efc-f4c78eb9c374,0.13975105,2.6895084
uuid:02b16afb-1c1b-4e9d-8244-d613acece1eb,2.5143008,7.5498233
uuid:4273c212-b241-4674-a5b3-49a387e07445,3.7792072,6.784517
uuid:db5b0b7a-07a9-4680-aa6f-65e2747e28ae,1.4013938,-1.4269885
uuid:ca4e7833-db17-446f-a486-efcdd548e9cb,3.2709982,2.9475043
uuid:2119b0b0-87b7-4e60-af76-61ce71a26b52,3.8409405,7.1132164
uuid:f3a75b2a-b0ca-4e61-9158-17e4f7cfe759,-3.3616796,4.9266906
uuid:e2449cd3-d873-4151-89bc-21cdd6afcb2b,1.1902136,7.954264
uuid:db690b5e-4f97-4008-82d9-a13cfc7499d3,3.23031,2.3154492
uuid:b46c5252-13fd-4f85-a3b0-d30f5d13297c,-6.56147,4.9039297
uuid:365c59f5-5c00-4004-9254-d80718f058db,-4.539158,4.949596
uuid:682a2d2c-d276-447c-a688-e932c17e9ee4,-0.2968915,2.9701872
